spp	x	y
Oenocarpus bataua	-58.7833	4.45
Oenocarpus bataua	-53.06667	-4.85
Oenocarpus bataua	-59.815732	-2.581185
Oenocarpus bataua	-65.5811	-1.85611
Oenocarpus bataua	-65.333333	-9.6666666
Oenocarpus bataua	-73.75	-4.9166667
Oenocarpus bataua	-73.5	-3.83333
Oenocarpus bataua	-75.23333	-10.2
Oenocarpus bataua	-76.5	-2.75
Oenocarpus bataua	-69.83333	-13.5
Oenocarpus bataua	-78.3166667	-4.9166667
Oenocarpus bataua	-71.7414	-8.3817
Oenocarpus bataua	-59.9281883	-2.9548699
Oenocarpus bataua	-65.33	-9.67
Oenocarpus bataua	-70.72	-8.03
Oenocarpus bataua	-77.58036	-0.88373
Oenocarpus bataua	-58.83	1.53
Oenocarpus bataua	-66.7	4.12
Oenocarpus bataua	-75.07	7.3
Oenocarpus bataua	-67.5	-12.75
Oenocarpus bataua	-66.17	0.83
Oenocarpus bataua	-76.62	5.5
Oenocarpus bataua	-77.67	-1.83
Oenocarpus bataua	-77.33	-5.85
Oenocarpus bataua	-60.9595	5.554889
Oenocarpus bataua	-61.92	-8.9997222
Oenocarpus bataua	-48.8455555	-1.7661111
Oenocarpus bataua	-76.555394	7.70274
Oenocarpus bataua	-72.665337	-7.566738
Oenocarpus bataua	-68.1417	5.5142
Oenocarpus bataua	-77.360143	6.362932
Oenocarpus bataua	-77.945838	-1.520025
Oenocarpus bataua	-77.100142	-1.716569
Oenocarpus bataua	-67.827354	-16.217621
Oenocarpus bataua	-52.363535	4.68817
Oenocarpus bataua	-52.418648	4.746475
Oenocarpus bataua	-52.321484	4.194064
Oenocarpus bataua	-52.508791	4.783685
Oenocarpus bataua	-52.394997	4.711219
Oenocarpus bataua	-73.862527	-12.541197
Oenocarpus bataua	-67.820437	-16.020917
Oenocarpus bataua	-72.156805	7.034092
Oenocarpus bataua	-72.196023	7.043248
Oenocarpus bataua	-54.763377	4.225382
Oenocarpus bataua	-64.278333	-11.930278
Oenocarpus bataua	-52.591659	3.985381
Oenocarpus bataua	-72.911916	-9.169426
Oenocarpus bataua	-53.893489	5.600697
Oenocarpus bataua	-52.699156	5.071628
Oenocarpus bataua	-71.476289	3.987352
Oenocarpus bataua	-71.552048	3.899785
Oenocarpus bataua	-71.578672	3.768062
Oenocarpus bataua	-52.72792	5.059142
Oenocarpus bataua	-71.551794	3.999662
Oenocarpus bataua	-71.572151	4.01303
Oenocarpus bataua	-71.584723	4.013071
Oenocarpus bataua	-71.443518	4.052876
Oenocarpus bataua	-73.677588	-7.444013
Oenocarpus bataua	-52.080287	4.098632
Oenocarpus bataua	-73.799077	-12.732225
Oenocarpus bataua	-73.460707	6.983667
Oenocarpus bataua	-72.360333	3.467961
Oenocarpus bataua	-72.361002	3.430221
Oenocarpus bataua	-52.351437	4.849155
Oenocarpus bataua	-52.347913	4.776731
Oenocarpus bataua	-76.573367	3.449918
Oenocarpus bataua	-60.742119	-2.955808
Oenocarpus bataua	-76.769786	6.006378
Oenocarpus bataua	-79.655914	-0.371105
Oenocarpus bataua	-52.965236	4.71746
Oenocarpus bataua	-75.067983	5.995683
Oenocarpus bataua	-72.917161	-1.160056
Oenocarpus bataua	-77.818239	-0.907128
Oenocarpus bataua	-52.333056	4.816111
Oenocarpus bataua	-52.51543	4.46131
Oenocarpus bataua	-68.585872	5.654548
Oenocarpus bataua	-69.994347	5.528834
Oenocarpus bataua	-68.45785	5.790091
Oenocarpus bataua	-68.520989	5.690245
Oenocarpus bataua	-52.182796	4.232827
Oenocarpus bataua	-76.76708	0.888677
Oenocarpus bataua	-70.121667	4.667778
Oenocarpus bataua	-69.872778	4.848056
Oenocarpus bataua	-74.864365	6.230096
Oenocarpus bataua	-70.114722	4.661667
Oenocarpus bataua	-73.710623	3.87983
Oenocarpus bataua	-73.238803	3.845831
Oenocarpus bataua	-73.026522	-7.31217
Oenocarpus bataua	-52.988257	4.953477
Oenocarpus bataua	-74.962604	6.349284
Oenocarpus bataua	-73.587202	3.88535
Oenocarpus bataua	-53.413133	4.602311
Oenocarpus bataua	-74.9445	5.987833
Oenocarpus bataua	-73.42212	3.53152
Oenocarpus bataua	-73.41666	3.55632
Oenocarpus bataua	-73.41783	3.54564
Oenocarpus bataua	-70.09839	5.23372
Oenocarpus bataua	-52.35419	4.66455
Oenocarpus bataua	-53.0536	5.29356
Oenocarpus bataua	-74.8667	0.266667
Oenocarpus bataua	-77.034898	-0.680097
Oenocarpus bataua	-73.501526	-4.573476
Oenocarpus bataua	-76.731839	-1.105081
Oenocarpus bataua	-75.517536	1.64565
Oenocarpus bataua	-75.920289	1.417408
Oenocarpus bataua	-71.41708	3.822016
Oenocarpus bataua	-75.912847	1.417797
Oenocarpus bataua	-54.316294	5.127401
Oenocarpus bataua	-76.318197	0.483066
Oenocarpus bataua	-76.318504	0.503846
Oenocarpus bataua	-71.49971	3.885686
Oenocarpus bataua	-71.546444	3.867709
Oenocarpus bataua	-71.541211	3.889193
Oenocarpus bataua	-77.45421	-2.07325
Oenocarpus bataua	-75.47468	1.544792
Oenocarpus bataua	-76.451576	5.328194
Oenocarpus bataua	-76.319248	-0.716775
Oenocarpus bataua	-73.243211	-3.751316
Oenocarpus bataua	-73.4113	3.523301
Oenocarpus bataua	-72.95338	4.73166
Oenocarpus bataua	-72.96181	4.73675
Oenocarpus bataua	-73.857705	7.315295
Oenocarpus bataua	-73.865168	7.387388
Oenocarpus bataua	-73.86979	7.340671
