spp	x	y
Euterpe oleracea	-44.842405	-2.697813
Euterpe oleracea	-35.848709	-9.531737
Euterpe oleracea	-53.052156	5.293409
Euterpe oleracea	-52.924937	5.214453
Euterpe oleracea	-55.147434	-1.85765
Euterpe oleracea	-55.117562	-1.894305
Euterpe oleracea	-52.579648	3.985232
Euterpe oleracea	-51.196489	-0.044017
Euterpe oleracea	-52.464271	4.940353
Euterpe oleracea	-52.968656	5.377139
Euterpe oleracea	-67.608353	5.407457
Euterpe oleracea	-40.602689	-19.903322
Euterpe oleracea	-52.935783	5.326733
Euterpe oleracea	-53.006086	5.371044
Euterpe oleracea	-36.278206	-10.058856
Euterpe oleracea	-53.386922	5.523464
Euterpe oleracea	-53.225189	5.469118
Euterpe oleracea	-72.669713	-7.613358
Euterpe oleracea	-52.037017	4.486681
Euterpe oleracea	-52.585887	4.808869
Euterpe oleracea	-52.674002	4.806379
Euterpe oleracea	-52.862951	4.798342
Euterpe oleracea	-53.909989	4.79249
Euterpe oleracea	-52.815682	4.800355
Euterpe oleracea	-53.860388	4.773112
Euterpe oleracea	-53.824905	4.778031
Euterpe oleracea	-52.631546	4.806832
Euterpe oleracea	-53.682972	4.890306
Euterpe oleracea	-53.471407	4.785827
Euterpe oleracea	-53.766621	4.77951
Euterpe oleracea	-54.086283	5.036217
Euterpe oleracea	-53.288762	4.776753
Euterpe oleracea	-52.551391	4.80989
Euterpe oleracea	-53.292069	4.7886
Euterpe oleracea	-53.853522	4.866422
Euterpe oleracea	-53.609996	5.416884
Euterpe oleracea	-54.050733	5.429577
Euterpe oleracea	-54.289349	5.237536
Euterpe oleracea	-52.204108	4.290525
Euterpe oleracea	-52.533492	4.84857
Euterpe oleracea	-53.202203	5.011705
Euterpe oleracea	-52.895564	4.879094
Euterpe oleracea	-53.381465	4.955654
Euterpe oleracea	-53.224695	5.005086
Euterpe oleracea	-52.559036	4.851944
Euterpe oleracea	-52.826035	4.87272
Euterpe oleracea	-52.693247	4.861246
Euterpe oleracea	-52.762011	4.868251
Euterpe oleracea	-53.111526	4.903798
Euterpe oleracea	-53.148142	5.029234
Euterpe oleracea	-53.27324	4.990926
Euterpe oleracea	-52.606271	4.856507
Euterpe oleracea	-53.300942	4.919926
Euterpe oleracea	-53.329285	4.973151
Euterpe oleracea	-52.413978	4.823636
Euterpe oleracea	-52.629386	4.85825
Euterpe oleracea	-53.418262	4.944423
Euterpe oleracea	-52.738499	4.865876
Euterpe oleracea	-53.168461	4.909697
Euterpe oleracea	-53.345547	4.923661
Euterpe oleracea	-51.871962	3.858773
Euterpe oleracea	-63.150433	-4.097623
Euterpe oleracea	-58.424983	-3.114795
Euterpe oleracea	-58.434756	-3.127269
Euterpe oleracea	-54.026366	5.505018
Euterpe oleracea	-53.474865	2.839501
Euterpe oleracea	-53.421822	2.845159
Euterpe oleracea	-52.735886	5.203957
Euterpe oleracea	-54.238063	3.896255
Euterpe oleracea	-52.299039	4.833163
Euterpe oleracea	-73.033605	4.51611
Euterpe oleracea	-63.972847	-8.731062
Euterpe oleracea	-54.179836	2.566639
Euterpe oleracea	-52.762255	5.190466
Euterpe oleracea	-54.237767	2.576311
Euterpe oleracea	-76.570895	3.449885
Euterpe oleracea	-53.294898	3.954742
Euterpe oleracea	-51.283547	-0.114783
Euterpe oleracea	-51.248305	-0.11242
Euterpe oleracea	-51.812883	3.877193
Euterpe oleracea	-51.368481	-0.211303
Euterpe oleracea	-51.226596	0.9269
Euterpe oleracea	-53.078875	4.158358
Euterpe oleracea	-53.141094	4.100377
Euterpe oleracea	-53.847939	5.650473
Euterpe oleracea	-52.648992	4.545472
Euterpe oleracea	-50.954684	2.495355
Euterpe oleracea	-50.955843	2.519605
Euterpe oleracea	-50.923815	1.398428
Euterpe oleracea	-52.619326	4.572595
Euterpe oleracea	-51.125301	0.356798
Euterpe oleracea	-51.412556	0.714107
Euterpe oleracea	-51.120038	-0.017523
Euterpe oleracea	-53.092632	4.138369
Euterpe oleracea	-53.0047	4.217433
Euterpe oleracea	-53.419355	3.840934
Euterpe oleracea	-53.348125	3.906986
Euterpe oleracea	-53.431977	3.829186
Euterpe oleracea	-51.119079	-0.055164
Euterpe oleracea	-51.140241	-0.050617
Euterpe oleracea	-53.403648	3.85576
Euterpe oleracea	-34.868328	-7.841617
Euterpe oleracea	-51.056096	0.040521
Euterpe oleracea	-49.909027	-6.067517
Euterpe oleracea	-50.105975	-5.497514
Euterpe oleracea	-50.015336	-5.452421
Euterpe oleracea	-52.573038	4.134755
Euterpe oleracea	-52.561026	4.124418
Euterpe oleracea	-52.672702	4.158112
Euterpe oleracea	-52.630289	4.146795
Euterpe oleracea	-52.50958	4.9773
Euterpe oleracea	-52.87698	5.15626
Euterpe oleracea	-52.58012	5.06498
Euterpe oleracea	-52.831296	5.264948
Euterpe oleracea	-52.53165	3.9254
Euterpe oleracea	-52.84773	5.1527
Euterpe oleracea	-50.614154	-1.53111
Euterpe oleracea	-52.64789	5.11981
Euterpe oleracea	-52.324653	4.176943
Euterpe oleracea	-54.35129	4.6015
Euterpe oleracea	-54.36018	4.582
Euterpe oleracea	-52.51543	4.46131
Euterpe oleracea	-59.260957	3.333405
Euterpe oleracea	-54.37959	5.10006
Euterpe oleracea	-54.30186	5.19278
Euterpe oleracea	-54.3341	4.6285
Euterpe oleracea	-54.4749	4.89972
Euterpe oleracea	-52.18522	4.22681
Euterpe oleracea	-52.36011	4.52496
Euterpe oleracea	-52.14018	4.30168
Euterpe oleracea	-52.42775	4.76233
Euterpe oleracea	-54.40244	4.6102
Euterpe oleracea	-52.32873	4.42758
Euterpe oleracea	-54.2968	4.66035
Euterpe oleracea	-52.35047	4.45845
Euterpe oleracea	-50.91832	-1.135119
Euterpe oleracea	-50.074412	-6.063208
Euterpe oleracea	-52.33519	3.99733
Euterpe oleracea	-52.32409	3.50035
Euterpe oleracea	-52.34044	4.11188
Euterpe oleracea	-52.33757	4.04108
Euterpe oleracea	-52.77176	5.23232
Euterpe oleracea	-52.32224	3.66605
Euterpe oleracea	-45.990027	-3.669191
Euterpe oleracea	-53.75844	2.96718
Euterpe oleracea	-48.775242	-5.478249
Euterpe oleracea	-48.938006	-5.41773
Euterpe oleracea	-48.277061	-1.201399
Euterpe oleracea	-50.871905	-1.160687
Euterpe oleracea	-51.60364	0.656426
Euterpe oleracea	-52.686604	4.033104
Euterpe oleracea	-52.330277	4.785778
Euterpe oleracea	-69.935608	-4.193195
Euterpe oleracea	-53.16801	3.67031
Euterpe oleracea	-53.80986	5.56178
Euterpe oleracea	-52.615278	-5.952778
Euterpe oleracea	-53.249454	3.60209
Euterpe oleracea	-60.016231	-2.038544
Euterpe oleracea	-35.00421	-7.967126
Euterpe oleracea	-52.557919	5.031362
Euterpe oleracea	-56.197962	4.68373
Euterpe oleracea	-76.74075	6.231028
Euterpe oleracea	-50.131278	-5.957575
Euterpe oleracea	-74.171072	6.636342
Euterpe oleracea	-74.170288	6.612703
Euterpe oleracea	-52.38604	4.77622
Euterpe oleracea	-52.682272	4.122576
Euterpe oleracea	-51.67759	4.04184
Euterpe oleracea	-51.6596	4.10722
