spp	x	y
Iriartea deltoidea	-84.757217	10.48705
Iriartea deltoidea	-84.632833	10.589983
Iriartea deltoidea	-84.118058	10.415688
Iriartea deltoidea	-77.979911	-1.512908
Iriartea deltoidea	-84.582547	10.330526
Iriartea deltoidea	-73.647025	4.177772
Iriartea deltoidea	-76.348192	-0.477395
Iriartea deltoidea	-79.14218	0.144497
Iriartea deltoidea	-83.93764	10.160551
Iriartea deltoidea	-77.762665	-0.944744
Iriartea deltoidea	-76.276722	-0.433689
Iriartea deltoidea	-77.464454	-0.185031
Iriartea deltoidea	-84.005142	10.42975
Iriartea deltoidea	-77.424285	-0.538643
Iriartea deltoidea	-76.308192	-6.454402
Iriartea deltoidea	-78.121492	-1.507891
Iriartea deltoidea	-69.48042	-12.84159
Iriartea deltoidea	-78.154763	-1.453599
Iriartea deltoidea	-78.112397	-1.453755
Iriartea deltoidea	-79.522739	-0.449921
Iriartea deltoidea	-84.588812	10.30942
Iriartea deltoidea	-79.60436	-0.375251
Iriartea deltoidea	-68.996074	-12.490183
Iriartea deltoidea	-69.053356	-12.536427
Iriartea deltoidea	-72.936172	-3.367417
Iriartea deltoidea	-73.705756	-12.701128
Iriartea deltoidea	-84.736499	10.425773
Iriartea deltoidea	-81.121254	8.517436
Iriartea deltoidea	-84.102317	10.362553
Iriartea deltoidea	-79.009528	-0.012575
Iriartea deltoidea	-81.161159	8.544284
Iriartea deltoidea	-84.333377	10.334348
Iriartea deltoidea	-73.88746	-12.49242
Iriartea deltoidea	-84.672292	10.346247
Iriartea deltoidea	-83.880754	10.104044
Iriartea deltoidea	-78.885688	0.158453
Iriartea deltoidea	-84.667587	10.441801
Iriartea deltoidea	-84.74152	10.486523
Iriartea deltoidea	-63.605278	-17.74015
Iriartea deltoidea	-77.597928	-0.6813
Iriartea deltoidea	-77.39875	-0.764817
Iriartea deltoidea	-76.147901	-0.636172
Iriartea deltoidea	-79.388867	-0.017855
Iriartea deltoidea	-76.546478	-0.407358
Iriartea deltoidea	-79.665364	0.372967
Iriartea deltoidea	-84.711711	10.407331
Iriartea deltoidea	-77.357256	-1.517111
Iriartea deltoidea	-79.670967	-0.39873
Iriartea deltoidea	-76.666685	-0.597433
Iriartea deltoidea	-69.608474	-13.136662
Iriartea deltoidea	-76.291878	-0.4395
Iriartea deltoidea	-76.351206	1.142375
Iriartea deltoidea	-69.917865	-10.932427
Iriartea deltoidea	-83.735345	9.198722
Iriartea deltoidea	-84.204994	10.298171
Iriartea deltoidea	-79.735842	-3.473187
Iriartea deltoidea	-77.669365	-1.025146
Iriartea deltoidea	-79.142291	0.544854
Iriartea deltoidea	-84.737585	10.529666
Iriartea deltoidea	-79.144515	0.535416
Iriartea deltoidea	-77.066156	0.640356
Iriartea deltoidea	-69.411863	-12.87263
Iriartea deltoidea	-72.934555	-11.827982
Iriartea deltoidea	-69.105369	-12.231147
Iriartea deltoidea	-71.484222	-13.024536
