spp	x	y
Eschweilera coriacea	-58.9464	1.38639
Eschweilera coriacea	-64.86	2.76
Eschweilera coriacea	-71.3	-12.58
Eschweilera coriacea	-75.25	-10.2
Eschweilera coriacea	-52.7	4.05
Eschweilera coriacea	-75.4	7.46667
Eschweilera coriacea	-52.7	4.09167
Eschweilera coriacea	-55.20972	5.47222
Eschweilera coriacea	-52.41667	4.56667
Eschweilera coriacea	-64.7669445	-17.0866666
Eschweilera coriacea	-64.5163889	-17.1883333
Eschweilera coriacea	-68.4621667	-15.0903333
Eschweilera coriacea	-68.4658333	-15.0753611
Eschweilera coriacea	-75.3563889	-10.1991666
Eschweilera coriacea	-75.3922222	-10.1522222
Eschweilera coriacea	-72.3736111	-12.8980555
Eschweilera coriacea	-76.4378333	-0.6703667
Eschweilera coriacea	-76.42945	-0.6658833
Eschweilera coriacea	-76.4559667	-0.6001333
Eschweilera coriacea	-76.22135	-0.9737167
Eschweilera coriacea	-76.2441167	-0.8762833
Eschweilera coriacea	-69.2833333	-12.25
Eschweilera coriacea	-75.3297223	-10.41
Eschweilera coriacea	-75.3155556	-10.4219445
Eschweilera coriacea	-75.2541667	-10.4069444
Eschweilera coriacea	-69.9605556	-12.8877777
Eschweilera coriacea	-69.4869444	-12.7408333
Eschweilera coriacea	-73.6302778	-4.4486111
Eschweilera coriacea	-76.3833333	-0.5166667
Eschweilera coriacea	-76.5	-0.0833333
Eschweilera coriacea	-76.35	-0.8333333
Eschweilera coriacea	-76.2	-0.98333
Eschweilera coriacea	-54.55388	2.97166
Eschweilera coriacea	-77.6	-1.0666667
Eschweilera coriacea	-68.45	-14.4
Eschweilera coriacea	-68.76666	-13.58333
Eschweilera coriacea	-68.16555	-13.89277
Eschweilera coriacea	-67.93333	-14.45
Eschweilera coriacea	-67.91666	-14.41666
Eschweilera coriacea	-68.4341666	-14.9686111
Eschweilera coriacea	-77.53666	-0.82833
Eschweilera coriacea	-77.56	-0.8383333
Eschweilera coriacea	-75.2166667	-10.1166667
Eschweilera coriacea	-75.2591667	-10.3469444
Eschweilera coriacea	-70.5636111	-13.1875
Eschweilera coriacea	-76.2787167	-0.8643167
Eschweilera coriacea	-76.2334	-0.8668167
Eschweilera coriacea	-76.4595167	-0.61125
Eschweilera coriacea	-76.465	7.22833
Eschweilera coriacea	-67.532501	-9.58833
