spp	x	y
Licania apetala	-66.25	7.6
Licania apetala	-71.1	-1.10617
Licania apetala	-51.62	0.17
Licania apetala	-66.416667	2.083333
Licania apetala	-67.02	-1.9
Licania apetala	-69.42	-1.42
Licania apetala	-66.6	7.4
Licania apetala	-49.67	-4.05
Licania apetala	-67.75	6.516667
Licania apetala	-67.33	5.8
Licania apetala	-61.166667	9.566667
Licania apetala	-50.5	-10.5
Licania apetala	-67.83	-10
Licania apetala	-48.58	-2.67
Licania apetala	-67.6	4.533333
Licania apetala	-67.03	2.61
Licania apetala	-67.834	5.3467
Licania apetala	-67.3	6.9
Licania apetala	-67.533333	2.75
Licania apetala	-67.25	6.2
Licania apetala	-67.366667	3.666667
Licania apetala	-67.445	3.566
Licania apetala	-66.92	-0.33
Licania apetala	-66.833333	3.75
Licania apetala	-66.85	7.25
Licania apetala	-69.283333	7.75
Licania apetala	-66.766667	3.533333
Licania apetala	-64.679469	1.678521
Licania apetala	-67.816667	6.533333
Licania apetala	-65.675	3.175
Licania apetala	-67.05	7.166667
Licania apetala	-66.766667	7.366667
Licania apetala	-67.616667	7.016667
Licania apetala	-68.083333	6.233333
Licania apetala	-63.5	6.75
Licania apetala	-69.133333	6.233333
Licania apetala	-71.567778	1.133889
Licania apetala	-66.560653	1.71824
Licania apetala	-57.52	-7.58
Licania apetala	-67.216667	6.083333
Licania apetala	-52.3	4.2
Licania apetala	-63.01	6.81
Licania apetala	-67.41	2.91
Licania apetala	-61.3003006	-5.809169769
Licania apetala	-51.866667	0.6
Licania apetala	-57	-0.95
Licania apetala	-45.75	-2.916667
Licania apetala	-51.06639862	-0.366667002
Licania apetala	-49.666667	-4.05
Licania apetala	-51.1978	-3.47222
Licania apetala	-60.418098	0.946111
Licania apetala	-67.089203	-0.130278
Licania apetala	-52.295556	-15.764722
Licania apetala	-67.809998	-9.97472
Licania apetala	-72.669998	-7.63111
Licania apetala	-68.7481	-11.0161
Licania apetala	-55.833333	-15.383333
Licania apetala	-56.633333	-9.933333
Licania apetala	-55.383333	-15.866667
Licania apetala	-60	-1.033333
Licania apetala	-63.90390015	-8.761940002
Licania apetala	-43.396297	-10.139352
Licania apetala	-64.7114	-3.35417
Licania apetala	-56.08610153	-9.875559807
Licania apetala	-54.606889	-10.42075
Licania apetala	-45.75	-15.5
Licania apetala	-63.22545	0.064533
Licania apetala	-61.333333	3.366667
Licania apetala	-60.666667	3.033333
Licania apetala	-61.416667	3.366667
Licania apetala	-59.761111	-2.407222
Licania apetala	-47.292801	-19.3528
Licania apetala	-55.75	-15.5
Licania apetala	-51	-11
Licania apetala	-54.302502	-22.481899
Licania apetala	-47.950298	-16.252501
Licania apetala	-37.277222	-11.258333
Licania apetala	-48.788055	-2.1266666
Licania apetala	-47.37417	-16.00861
Licania apetala	-48.123611	-15.950555
Licania apetala	-49.902199	-6.0675
Licania apetala	-44.619701	-3.26444
Licania apetala	-48.768902	-1.88389
Licania apetala	-42.837778	-10.083611
Licania apetala	-55.93	-9.586944
Licania apetala	-64.782778	-9.44
Licania apetala	-65.046944	-9.606944
Licania apetala	-59.031685	-2.262559
Licania apetala	-60.53333333	-3.03333333
Licania apetala	-72.3736111	-12.8980555
Licania apetala	-64.9138889	-0.5677778
Licania apetala	-76.6166667	-0.4166667
Licania apetala	-65.5636111	-9.8438889
Licania apetala	-77.51666	-1.06666
Licania apetala	-75.2594444	-10.3475
Licania apetala	-71.60777	-0.9425
Licania apetala	-54.25861	3.22138
Licania apetala	-65.5222223	-9.8302778
Licania apetala	-76.18333	0.01666
Licania apetala	-44	-18
Licania apetala	-75.4	-10.5667
Licania apetala	-48.187199	-18.6472
Licania apetala	-66.9166667	1.9666667
Licania apetala	-55.06567	4.51867
Licania apetala	-48.2413889	-10.1236111
Licania apetala	-61.6838889	-1.9011111
Licania apetala	-55.7497222	-15.4605556
Licania apetala	-47.9166667	-15.95
Licania apetala	-55.9111111	-13.0502778
Licania apetala	-47.52	-5.4
Licania apetala	-48.625	-17.741699
Licania apetala	-47.4730556	-13.6783334
Licania apetala	-52.35	-14.6666667
Licania apetala	-57.65	-19.0166667
Licania apetala	-49.4266667	-15.2980555
