spp	x	y
Eperua falcata	-56.437945	4.914964
Eperua falcata	-55.44053	3.32627
Eperua falcata	-57.013008	2.566108
Eperua falcata	-57.289986	3.273014
Eperua falcata	-57.21326	2.9672
Eperua falcata	-57.304406	3.390891
Eperua falcata	-57.060547	2.686886
Eperua falcata	-57.21114	3.076823
Eperua falcata	-57.117675	2.776403
Eperua falcata	-54.342943	5.124043
Eperua falcata	-61.502678	10.657151
Eperua falcata	-54.45392	2.24353
Eperua falcata	-53.7546	5.15062
Eperua falcata	-54.32644	2.23803
Eperua falcata	-53.72569	4.94635
Eperua falcata	-52.35718	4.18786
Eperua falcata	-54.18722	4.84694
Eperua falcata	-53.43138	3.73168
Eperua falcata	-53.87387	5.5053
Eperua falcata	-53.36744	3.18012
Eperua falcata	-53.90449	3.5355
Eperua falcata	-52.46494	4.62556
Eperua falcata	-53.97518	4.69401
Eperua falcata	-52.35013	4.29056
Eperua falcata	-54.07424	4.97064
Eperua falcata	-52.69	4.08
Eperua falcata	-62.459722	6.0925
Eperua falcata	-53.21884	3.58007
Eperua falcata	-52.43035	3.7973
Eperua falcata	-52.23741	4.0561
Eperua falcata	-53.31341	4.55545
Eperua falcata	-53.24865	4.67709
Eperua falcata	-52.027778	3.497778
Eperua falcata	-51.766667	-3.65
Eperua falcata	-61.15	6.333333
Eperua falcata	-58.6103	7.21285
Eperua falcata	-48.49436	-3.57919
