spp	x	y
Euterpe precatoria	-65.8	10.15
Euterpe precatoria	-76.3197223	6.4661111
Euterpe precatoria	-72.7074444	-5.0448611
Euterpe precatoria	-78.215	-4.55138
Euterpe precatoria	-76.6058333	-8.2136111
Euterpe precatoria	-71.76666	7.78333
Euterpe precatoria	-73.0833333	-3.5
Euterpe precatoria	-76.36666	-0.13333
Euterpe precatoria	-73.46666	11.08333
Euterpe precatoria	-77.33333	-5.85
Euterpe precatoria	-75.23333	-10.2
Euterpe precatoria	-75.46666	-10.58333
Euterpe precatoria	-76.5	-2.75
Euterpe precatoria	-65.78333	1.43333
Euterpe precatoria	-73.4333333	11.15
Euterpe precatoria	-75	-10
Euterpe precatoria	-73.41666	-3.8
Euterpe precatoria	-73.5	-3.86666
Euterpe precatoria	-67.25	-12.16666
Euterpe precatoria	-73.4508333	-4.2202778
Euterpe precatoria	-69.2688889	-12.7913889
Euterpe precatoria	-69.3	-12.81666
Euterpe precatoria	-77.16666	-0.33333
Euterpe precatoria	-77.7480555	-4.0375
Euterpe precatoria	-76.3333333	-3.3333333
Euterpe precatoria	-78.63333	-4.5
Euterpe precatoria	-78.18333	-4.43333
Euterpe precatoria	-70.08864	-12.57086
Euterpe precatoria	-57.23333	4.4
Euterpe precatoria	-59.137778	-8.985
Euterpe precatoria	-59.113611	-8.999444
Euterpe precatoria	-61.56	-11.16
Euterpe precatoria	-61.2	-11.7
Euterpe precatoria	-60.66	-11.88
Euterpe precatoria	-62.9997222	-9.54
Euterpe precatoria	-62.82	-9.8997222
Euterpe precatoria	-65.0077778	-10.8069444
Euterpe precatoria	-63.2272223	-8.9027778
Euterpe precatoria	-68	-13
Euterpe precatoria	-58.5883333	-8.9847222
Euterpe precatoria	-77.826828	-0.99908
Euterpe precatoria	-84.738902	10.432152
Euterpe precatoria	-75.183586	6.139621
Euterpe precatoria	-75.070288	6.335726
Euterpe precatoria	-75.029066	6.320519
Euterpe precatoria	-75.093946	6.234765
Euterpe precatoria	-75.053206	6.330678
Euterpe precatoria	-70.904458	-8.56083
Euterpe precatoria	-84.119533	10.41516
Euterpe precatoria	-83.938905	10.163117
Euterpe precatoria	-73.418928	-3.967302
Euterpe precatoria	-83.971784	10.154263
Euterpe precatoria	-73.043965	4.665205
Euterpe precatoria	-68.7519	-11.026865
Euterpe precatoria	-72.659697	4.464753
Euterpe precatoria	-72.65541	4.443553
Euterpe precatoria	-72.670321	4.43806
Euterpe precatoria	-73.924986	-12.535302
Euterpe precatoria	-76.276683	-0.036027
Euterpe precatoria	-71.536802	5.018895
Euterpe precatoria	-76.278908	-0.439847
Euterpe precatoria	-78.294252	-2.90439
Euterpe precatoria	-83.628576	9.33583
Euterpe precatoria	-64.279167	-11.929722
Euterpe precatoria	-73.087302	7.067293
Euterpe precatoria	-84.987853	10.713433
Euterpe precatoria	-84.686874	10.527601
Euterpe precatoria	-72.913253	-9.170546
Euterpe precatoria	-75.199373	5.838047
Euterpe precatoria	-87.478305	15.693573
Euterpe precatoria	-69.016632	-11.413588
Euterpe precatoria	-71.363039	5.262856
Euterpe precatoria	-69.395685	-12.858337
Euterpe precatoria	-69.361822	-12.860593
Euterpe precatoria	-71.544763	3.807155
Euterpe precatoria	-71.486056	3.985061
Euterpe precatoria	-71.552048	3.899785
Euterpe precatoria	-71.552401	3.701449
Euterpe precatoria	-71.602021	3.774656
Euterpe precatoria	-71.633582	3.793544
Euterpe precatoria	-72.677142	-7.591242
Euterpe precatoria	-72.683375	-7.632253
Euterpe precatoria	-72.640497	-7.705987
Euterpe precatoria	-72.715869	-7.557569
Euterpe precatoria	-69.350372	-12.787189
Euterpe precatoria	-71.543615	3.98097
Euterpe precatoria	-71.588847	4.004675
Euterpe precatoria	-71.551882	4.000077
Euterpe precatoria	-71.44087	4.05736
Euterpe precatoria	-71.32135	6.825195
Euterpe precatoria	-71.348059	6.811472
Euterpe precatoria	-71.320548	6.785482
Euterpe precatoria	-72.557521	-7.743556
Euterpe precatoria	-73.363516	-7.453815
Euterpe precatoria	-73.070401	-7.418764
Euterpe precatoria	-69.611244	-13.133906
Euterpe precatoria	-72.557544	-7.754993
Euterpe precatoria	-79.359359	9.23439
Euterpe precatoria	-84.280425	10.313332
Euterpe precatoria	-73.460707	6.983667
Euterpe precatoria	-73.492001	7.012248
Euterpe precatoria	-76.32576	0.503452
Euterpe precatoria	-64.729417	-3.35513
Euterpe precatoria	-60.642713	-3.278084
Euterpe precatoria	-58.433585	-3.127245
Euterpe precatoria	-61.30025	-4.729874
Euterpe precatoria	-73.393681	3.779469
Euterpe precatoria	-72.397689	3.434635
Euterpe precatoria	-72.359123	3.468201
Euterpe precatoria	-85.326977	10.868343
Euterpe precatoria	-83.890131	9.416406
Euterpe precatoria	-83.204503	8.698345
Euterpe precatoria	-73.503901	4.255201
Euterpe precatoria	-71.52308	3.968223
Euterpe precatoria	-71.484603	3.951306
Euterpe precatoria	-71.580435	3.761859
Euterpe precatoria	-73.033605	4.51611
Euterpe precatoria	-73.139192	3.847829
Euterpe precatoria	-72.297103	5.597632
Euterpe precatoria	-72.297069	5.578371
Euterpe precatoria	-72.981915	4.503225
Euterpe precatoria	-58.301503	-9.820455
Euterpe precatoria	-72.704316	4.803153
Euterpe precatoria	-74.010633	11.254377
Euterpe precatoria	-72.232293	3.457425
Euterpe precatoria	-60.944427	-2.62087
Euterpe precatoria	-67.406814	-2.602399
Euterpe precatoria	-72.952437	4.281088
Euterpe precatoria	-55.908607	-9.569491
Euterpe precatoria	-76.328023	0.467738
Euterpe precatoria	-65.958535	-10.898965
Euterpe precatoria	-59.807139	-3.706977
Euterpe precatoria	-69.524274	-12.916069
Euterpe precatoria	-70.344068	-3.816104
Euterpe precatoria	-70.292133	-3.81298
Euterpe precatoria	-72.391905	-7.776088
Euterpe precatoria	-61.715855	-6.022347
Euterpe precatoria	-69.966533	-4.068878
Euterpe precatoria	-67.791366	-10.035393
Euterpe precatoria	-75.068917	5.9897
Euterpe precatoria	-72.917161	-1.160056
Euterpe precatoria	-76.61915	-0.626411
Euterpe precatoria	-71.811772	6.154189
Euterpe precatoria	-59.93978	-3.007617
Euterpe precatoria	-66.00778	-11.067128
Euterpe precatoria	-73.212435	4.833405
Euterpe precatoria	-75.402956	7.057821
Euterpe precatoria	-61.34755	10.425128
Euterpe precatoria	-68.003137	5.97286
Euterpe precatoria	-69.146335	5.791461
Euterpe precatoria	-69.938925	5.458878
Euterpe precatoria	-68.520477	5.691205
Euterpe precatoria	-69.740977	5.430766
Euterpe precatoria	-69.994964	5.527998
Euterpe precatoria	-68.586711	5.655096
Euterpe precatoria	-67.967152	6.1071
Euterpe precatoria	-76.000306	1.083028
Euterpe precatoria	-76.464461	0.492836
Euterpe precatoria	-67.985348	5.960652
Euterpe precatoria	-68.813914	5.717207
Euterpe precatoria	-75.859727	0.087593
Euterpe precatoria	-76.213542	0.906322
Euterpe precatoria	-61.562367	-2.047067
Euterpe precatoria	-68.009243	-13.963843
Euterpe precatoria	-73.155545	3.891644
Euterpe precatoria	-72.349486	3.443019
Euterpe precatoria	-72.327518	3.418548
Euterpe precatoria	-74.853123	6.207517
Euterpe precatoria	-74.864366	6.230366
Euterpe precatoria	-74.80518	6.188638
Euterpe precatoria	-72.262965	3.450534
Euterpe precatoria	-73.687967	3.853876
Euterpe precatoria	-73.735968	3.88771
Euterpe precatoria	-73.633061	3.854275
Euterpe precatoria	-73.691127	3.957232
Euterpe precatoria	-68.67185	-11.23373
Euterpe precatoria	-72.898205	-7.504518
Euterpe precatoria	-73.225169	3.938349
Euterpe precatoria	-75.036954	6.414876
Euterpe precatoria	-74.993991	6.379
Euterpe precatoria	-75.041879	6.4181
Euterpe precatoria	-74.962473	6.349417
Euterpe precatoria	-75.025899	6.369593
Euterpe precatoria	-75.030447	6.419465
Euterpe precatoria	-73.279722	-4.298611
Euterpe precatoria	-84.272823	10.253853
Euterpe precatoria	-71.204293	5.124808
Euterpe precatoria	-62.916111	-9.262778
Euterpe precatoria	-86.74871	15.719974
Euterpe precatoria	-73.42212	3.53152
Euterpe precatoria	-73.41858	3.54442
Euterpe precatoria	-75.064009	6.140373
Euterpe precatoria	-75.041025	6.157654
Euterpe precatoria	-70.05275	5.25067
Euterpe precatoria	-70.13247	5.20464
Euterpe precatoria	-73.457066	6.978813
Euterpe precatoria	-74.8667	0.266667
Euterpe precatoria	-76.14155	7.04284
Euterpe precatoria	-70.33553	-3.777708
Euterpe precatoria	-75.657357	4.54516
Euterpe precatoria	-72.152092	4.138139
Euterpe precatoria	-73.54631	3.964292
Euterpe precatoria	-73.556946	3.944348
Euterpe precatoria	-84.326968	9.827197
Euterpe precatoria	-83.904442	10.17178
Euterpe precatoria	-73.355976	6.88854
Euterpe precatoria	-59.995063	-2.136683
Euterpe precatoria	-55.931251	-9.597343
Euterpe precatoria	-60.016272	-2.038539
Euterpe precatoria	-71.400074	3.82533
Euterpe precatoria	-71.41708	3.822016
Euterpe precatoria	-71.49971	3.885686
Euterpe precatoria	-71.546444	3.867709
Euterpe precatoria	-71.541211	3.889193
Euterpe precatoria	-71.530031	3.871899
Euterpe precatoria	-69.114286	-12.225829
Euterpe precatoria	-85.423203	10.988855
Euterpe precatoria	-73.604498	4.136714
Euterpe precatoria	-76.366571	-0.674831
Euterpe precatoria	-76.324514	-0.705322
Euterpe precatoria	-76.346187	-0.713131
Euterpe precatoria	-76.451576	5.328194
Euterpe precatoria	-76.343397	-0.494939
Euterpe precatoria	-73.307262	-4.305343
Euterpe precatoria	-76.155772	-0.638703
Euterpe precatoria	-79.647774	9.066495
Euterpe precatoria	-76.234638	-0.654229
Euterpe precatoria	-76.111634	-0.623782
Euterpe precatoria	-73.386806	4.082397
Euterpe precatoria	-73.58919	3.884556
Euterpe precatoria	-73.538108	3.960326
Euterpe precatoria	-71.334938	-13.026953
Euterpe precatoria	-73.41563	3.523913
Euterpe precatoria	-73.41536	3.558278
Euterpe precatoria	-77.46888	-2.06957
Euterpe precatoria	-83.439404	8.525916
Euterpe precatoria	-76.730333	-0.710778
Euterpe precatoria	-76.342069	0.477933
Euterpe precatoria	-76.371699	0.503377
Euterpe precatoria	-76.392938	0.477514
Euterpe precatoria	-72.383215	3.733489
Euterpe precatoria	-72.497174	3.77017
Euterpe precatoria	-71.448523	3.85172
Euterpe precatoria	-83.877908	10.384311
Euterpe precatoria	-72.462246	3.883674
Euterpe precatoria	-72.340929	3.908774
Euterpe precatoria	-72.356483	3.965339
Euterpe precatoria	-76.410455	0.453822
Euterpe precatoria	-73.947066	3.247783
Euterpe precatoria	-78.82899	-4.60365
Euterpe precatoria	-78.703803	-0.439093
Euterpe precatoria	-75.8405	4.3624
Euterpe precatoria	-75.8041	4.3474
Euterpe precatoria	-61.4425	1.065
Euterpe precatoria	-76.223333	-8.178056
Euterpe precatoria	-73.126894	-3.598578
Euterpe precatoria	-73.39273	6.840494
Euterpe precatoria	-71.27903	-12.673587
Euterpe precatoria	-62.142645	-11.108904
Euterpe precatoria	-84.094533	10.151909
Euterpe precatoria	-73.355952	4.518732
Euterpe precatoria	-70.267858	-3.809172
Euterpe precatoria	-71.396088	-12.79443
Euterpe precatoria	-66.067297	-11.015404
Euterpe precatoria	-60.439372	-2.921059
Euterpe precatoria	-77.888691	-0.595824
Euterpe precatoria	-60.245497	-3.254703
Euterpe precatoria	-78.96388	-4.077539
Euterpe precatoria	-75.606232	1.61438
Euterpe precatoria	-74.878264	5.55299
Euterpe precatoria	-76.161222	1.09375
Euterpe precatoria	-78.792295	-0.41854
Euterpe precatoria	-72.240184	4.271925
Euterpe precatoria	-72.906791	4.594952
